route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1,1,1,"PENTAGON",0,,1
1,1,2,"PENTAGON",0,,2
1,1,3,"PENTAGON",0,,2
1,1,4,"PENTAGON",0,,2
1,1,5,"PENTAGON",0,,2
1,1,6,"PENTAGON",0,,2
1,1,7,"PENTAGON",0,,2
1,1,8,"PENTAGON",0,,2
1,1,9,"PENTAGON",0,,2
1,1,10,"PENTAGON",0,,2
1,1,11,"PENTAGON",0,,2
1,1,12,"PENTAGON",0,,2
1,1,13,"PENTAGON",0,,2
1,1,14,"PENTAGON",0,,2
1,1,15,"PENTAGON",0,,2
1,1,16,"PENTAGON",0,,2
1,1,17,"PENTAGON",0,,2
1,1,18,"PENTAGON",0,,2
1,1,19,"PENTAGON",0,,2
1,1,20,"PENTAGON",0,,2
1,1,21,"PENTAGON",0,,2
1,1,22,"PENTAGON",0,,2
1,1,23,"PENTAGON",0,,2
1,1,24,"PENTAGON",0,,2
1,1,25,"PENTAGON",0,,2
1,1,26,"PENTAGON",0,,2
1,1,27,"PENTAGON",0,,2
1,1,28,"PENTAGON",0,,2
1,1,29,"PENTAGON",0,,2
1,1,30,"PENTAGON",0,,2
1,1,31,"PENTAGON",0,,2
1,1,32,"PENTAGON",0,,2
1,1,33,"PENTAGON",0,,2
1,1,34,"HUNTING POINT",1,,3
1,1,35,"HUNTING POINT",1,,3
1,1,36,"HUNTING POINT",1,,3
1,1,37,"HUNTING POINT",1,,3
1,1,38,"HUNTING POINT",1,,3
1,1,39,"HUNTING POINT",1,,3
1,1,40,"HUNTING POINT",1,,3
1,1,41,"HUNTING POINT",1,,3
1,1,42,"HUNTING POINT",1,,3
1,1,43,"HUNTING POINT",1,,3
1,1,44,"HUNTING POINT",1,,3
1,1,45,"HUNTING POINT",1,,3
1,1,46,"HUNTING POINT",1,,3
1,1,47,"HUNTING POINT",1,,3
1,1,48,"HUNTING POINT",1,,3
1,1,49,"HUNTING POINT",1,,3
1,1,50,"HUNTING POINT",1,,3
1,1,51,"HUNTING POINT",1,,3
1,1,52,"HUNTING POINT",1,,3
1,1,53,"HUNTING POINT",1,,3
1,1,54,"HUNTING POINT",1,,3
1,1,55,"HUNTING POINT",1,,3
1,1,56,"HUNTING POINT",1,,3
1,1,57,"HUNTING POINT",1,,3
1,1,58,"HUNTING POINT",1,,3
1,1,59,"HUNTING POINT",1,,3
1,1,60,"HUNTING POINT",1,,3
1,1,61,"HUNTING POINT",1,,3
1,1,62,"HUNTING POINT",1,,3
1,1,63,"HUNTING POINT",1,,3
1,1,64,"HUNTING POINT",1,,3
1,1,65,"HUNTING POINT",1,,3
1,1,66,"HUNTING POINT",1,,3
1,2,67,"PENTAGON",0,,4
1,2,68,"PENTAGON",0,,5
1,2,69,"PENTAGON",0,,5
1,2,70,"PENTAGON",0,,5
1,2,71,"PENTAGON",0,,5
1,2,72,"PENTAGON",0,,5
1,2,73,"PENTAGON",0,,5
1,2,74,"PENTAGON",0,,5
1,2,75,"PENTAGON",0,,5
1,2,76,"PENTAGON",0,,5
1,2,77,"PENTAGON",0,,5
1,2,78,"PENTAGON",0,,5
1,2,79,"PENTAGON",0,,5
1,2,80,"PENTAGON",0,,5
1,2,81,"PENTAGON",0,,5
1,2,82,"PENTAGON",0,,5
1,2,83,"PENTAGON",0,,5
1,2,84,"PENTAGON",0,,5
1,2,85,"PENTAGON",0,,5
1,2,86,"PENTAGON",0,,5
1,2,87,"PENTAGON",0,,5
1,2,88,"PENTAGON",0,,5
1,2,89,"PENTAGON",0,,5
1,2,90,"PENTAGON",0,,5
1,2,91,"PENTAGON",0,,5
1,2,92,"PENTAGON",0,,5
1,2,93,"PENTAGON",0,,5
1,2,94,"PENTAGON",0,,5
1,2,95,"PENTAGON",0,,5
1,2,96,"PENTAGON",0,,5
1,2,97,"PENTAGON",0,,5
1,2,98,"PENTAGON",0,,5
1,2,99,"PENTAGON",0,,5
1,2,100,"HUNTING POINT",1,,6
1,2,101,"HUNTING POINT",1,,6
1,2,102,"HUNTING POINT",1,,6
1,2,103,"HUNTING POINT",1,,6
1,2,104,"HUNTING POINT",1,,6
1,2,105,"HUNTING POINT",1,,6
1,2,106,"HUNTING POINT",1,,6
1,2,107,"HUNTING POINT",1,,6
1,2,108,"HUNTING POINT",1,,6
1,2,109,"HUNTING POINT",1,,6
1,2,110,"HUNTING POINT",1,,6
1,2,111,"HUNTING POINT",1,,6
1,2,112,"HUNTING POINT",1,,6
1,2,113,"HUNTING POINT",1,,6
1,2,114,"HUNTING POINT",1,,6
1,2,115,"HUNTING POINT",1,,6
1,2,116,"HUNTING POINT",1,,6
1,2,117,"HUNTING POINT",1,,6
1,2,118,"HUNTING POINT",1,,6
1,2,119,"HUNTING POINT",1,,6
1,2,120,"HUNTING POINT",1,,6
1,2,121,"HUNTING POINT",1,,6
1,2,122,"HUNTING POINT",1,,6
1,2,123,"HUNTING POINT",1,,6
1,2,124,"HUNTING POINT",1,,6
1,2,125,"HUNTING POINT",1,,6
1,2,126,"HUNTING POINT",1,,6
1,2,127,"HUNTING POINT",1,,6
1,2,128,"HUNTING POINT",1,,6
1,2,129,"HUNTING POINT",1,,6
1,2,130,"HUNTING POINT",1,,6
1,2,131,"HUNTING POINT",1,,6
1,2,132,"HUNTING POINT",1,,6
1,3,133,"PENTAGON",0,,7
1,3,134,"PENTAGON",0,,7
1,3,135,"PENTAGON",0,,7
1,3,136,"PENTAGON",0,,7
1,3,137,"PENTAGON",0,,7
1,3,138,"PENTAGON",0,,7
1,3,139,"PENTAGON",0,,7
1,3,140,"PENTAGON",0,,7
1,3,141,"PENTAGON",0,,7
1,3,142,"PENTAGON",0,,7
1,3,143,"PENTAGON",0,,7
1,3,144,"PENTAGON",0,,7
1,3,145,"PENTAGON",0,,7
1,3,146,"PENTAGON",0,,7
1,3,147,"PENTAGON",0,,7
1,3,148,"PENTAGON",0,,7
1,3,149,"PENTAGON",0,,7
1,3,150,"HUNTING POINT",1,,8
1,3,151,"HUNTING POINT",1,,8
1,3,152,"HUNTING POINT",1,,8
1,3,153,"HUNTING POINT",1,,8
1,3,154,"HUNTING POINT",1,,8
1,3,155,"HUNTING POINT",1,,8
1,3,156,"HUNTING POINT",1,,8
1,3,157,"HUNTING POINT",1,,8
1,3,158,"HUNTING POINT",1,,8
1,3,159,"HUNTING POINT",1,,8
1,3,160,"HUNTING POINT",1,,8
1,3,161,"HUNTING POINT",1,,8
1,3,162,"HUNTING POINT",1,,8
1,3,163,"HUNTING POINT",1,,8
1,3,164,"HUNTING POINT",1,,8
1,3,165,"HUNTING POINT",1,,8
1,3,166,"HUNTING POINT",1,,8
1,4,167,"PENTAGON",0,,9
1,4,168,"PENTAGON",0,,9
1,4,169,"PENTAGON",0,,9
1,4,170,"PENTAGON",0,,10
1,4,171,"PENTAGON",0,,10
1,4,172,"PENTAGON",0,,10
1,4,173,"PENTAGON",0,,10
1,4,174,"PENTAGON",0,,10
1,4,175,"PENTAGON",0,,10
1,4,176,"PENTAGON",0,,10
1,4,177,"PENTAGON",0,,10
1,4,178,"PENTAGON",0,,10
1,4,179,"PENTAGON",0,,10
1,4,180,"PENTAGON",0,,10
1,4,181,"PENTAGON",0,,10
1,4,182,"PENTAGON",0,,10
1,4,183,"PENTAGON",0,,10
1,4,184,"PENTAGON",0,,10
1,4,185,"PENTAGON",0,,10
1,4,186,"PENTAGON",0,,10
1,4,187,"PENTAGON",0,,10
1,4,188,"PENTAGON",0,,10
1,4,189,"PENTAGON",0,,10
1,4,190,"PENTAGON",0,,10
1,4,191,"PENTAGON",0,,10
1,4,192,"PENTAGON",0,,10
1,4,193,"PENTAGON",0,,10
1,4,194,"PENTAGON",0,,10
1,4,195,"PENTAGON",0,,10
1,4,196,"PENTAGON",0,,10
1,4,197,"PENTAGON",0,,10
1,4,198,"PENDLETON & COLUMBUS",1,,11
1,4,199,"HUNTING POINT",1,,12
1,4,200,"HUNTING POINT",1,,12
1,4,201,"HUNTING POINT",1,,12
1,4,202,"HUNTING POINT",1,,12
1,4,203,"HUNTING POINT",1,,12
1,4,204,"HUNTING POINT",1,,12
1,4,205,"HUNTING POINT",1,,12
1,4,206,"HUNTING POINT",1,,12
1,4,207,"HUNTING POINT",1,,12
1,4,208,"HUNTING POINT",1,,12
1,4,209,"HUNTING POINT",1,,12
1,4,210,"HUNTING POINT",1,,12
1,4,211,"HUNTING POINT",1,,12
1,4,212,"HUNTING POINT",1,,12
1,4,213,"HUNTING POINT",1,,12
1,4,214,"HUNTING POINT",1,,12
1,4,215,"HUNTING POINT",1,,12
1,4,216,"HUNTING POINT",1,,12
1,4,217,"HUNTING POINT",1,,12
1,4,218,"HUNTING POINT",1,,12
1,4,219,"HUNTING POINT",1,,12
1,4,220,"HUNTING POINT",1,,12
1,4,221,"HUNTING POINT",1,,12
1,4,222,"HUNTING POINT",1,,12
1,4,223,"HUNTING POINT",1,,12
1,4,224,"HUNTING POINT",1,,12
1,4,225,"HUNTING POINT",1,,12
1,4,226,"HUNTING POINT",1,,12
1,4,227,"HUNTING POINT",1,,12
1,4,228,"HUNTING POINT",1,,12
2,1,229,"BALLSTON",0,,13
2,1,230,"BALLSTON",0,,13
2,1,231,"BALLSTON",0,,13
2,1,232,"BALLSTON",0,,13
2,1,233,"BALLSTON",0,,13
2,1,234,"BALLSTON",0,,13
2,1,235,"BALLSTON",0,,13
2,1,236,"BALLSTON",0,,13
2,1,237,"BALLSTON",0,,13
2,1,238,"BALLSTON",0,,13
2,1,239,"BALLSTON",0,,13
2,1,240,"BALLSTON",0,,13
2,1,241,"BALLSTON",0,,13
2,1,242,"BALLSTON",0,,13
2,1,243,"BALLSTON",0,,13
2,1,244,"BALLSTON",0,,13
2,1,245,"BALLSTON",0,,13
2,1,246,"BALLSTON",0,,13
2,1,247,"BALLSTON",0,,13
2,1,248,"BALLSTON",0,,13
2,1,249,"BALLSTON",0,,13
2,1,250,"BALLSTON",0,,13
2,1,251,"BALLSTON",0,,13
2,1,252,"BALLSTON",0,,13
2,1,253,"BALLSTON",0,,13
2,1,254,"BALLSTON",0,,13
2,1,255,"BALLSTON",0,,13
2,1,256,"BALLSTON",0,,13
2,1,257,"BALLSTON",0,,13
2,1,258,"BALLSTON",0,,13
2,1,259,"BALLSTON",0,,13
2,1,260,"BALLSTON",0,,14
2,1,261,"BALLSTON",0,,14
2,1,262,"PENDLETON & COLUMBUS",1,,15
2,1,263,"PENDLETON & COLUMBUS",1,,15
2,1,264,"HUNTING POINT",1,,16
2,1,265,"HUNTING POINT",1,,17
2,1,266,"HUNTING POINT",1,,17
2,1,267,"HUNTING POINT",1,,17
2,1,268,"HUNTING POINT",1,,17
2,1,269,"HUNTING POINT",1,,17
2,1,270,"HUNTING POINT",1,,17
2,1,271,"HUNTING POINT",1,,17
2,1,272,"HUNTING POINT",1,,17
2,1,273,"HUNTING POINT",1,,17
2,1,274,"HUNTING POINT",1,,17
2,1,275,"HUNTING POINT",1,,17
2,1,276,"HUNTING POINT",1,,17
2,1,277,"HUNTING POINT",1,,17
2,1,278,"HUNTING POINT",1,,17
2,1,279,"HUNTING POINT",1,,17
2,1,280,"HUNTING POINT",1,,17
2,1,281,"HUNTING POINT",1,,17
2,1,282,"HUNTING POINT",1,,17
2,1,283,"HUNTING POINT",1,,17
2,1,284,"HUNTING POINT",1,,17
2,1,285,"HUNTING POINT",1,,17
2,1,286,"HUNTING POINT",1,,17
2,1,287,"HUNTING POINT",1,,17
2,1,288,"HUNTING POINT",1,,17
2,1,289,"HUNTING POINT",1,,17
2,1,290,"HUNTING POINT",1,,17
2,1,291,"HUNTING POINT",1,,17
2,1,292,"HUNTING POINT",1,,17
2,1,293,"HUNTING POINT",1,,17
2,1,294,"HUNTING POINT",1,,17
2,2,295,"BALLSTON",0,,18
2,2,296,"BALLSTON",0,,18
2,2,297,"BALLSTON",0,,18
2,2,298,"BALLSTON",0,,18
2,2,299,"BALLSTON",0,,18
2,2,300,"BALLSTON",0,,18
2,2,301,"BALLSTON",0,,18
2,2,302,"BALLSTON",0,,18
2,2,303,"BALLSTON",0,,18
2,2,304,"BALLSTON",0,,18
2,2,305,"BALLSTON",0,,18
2,2,306,"BALLSTON",0,,18
2,2,307,"BALLSTON",0,,18
2,2,308,"BALLSTON",0,,18
2,2,309,"BALLSTON",0,,18
2,2,310,"BALLSTON",0,,18
2,2,311,"BALLSTON",0,,18
2,2,312,"BALLSTON",0,,18
2,2,313,"BALLSTON",0,,18
2,2,314,"BALLSTON",0,,18
2,2,315,"BALLSTON",0,,18
2,2,316,"BALLSTON",0,,18
2,2,317,"BALLSTON",0,,18
2,2,318,"BALLSTON",0,,18
2,2,319,"BALLSTON",0,,18
2,2,320,"BALLSTON",0,,18
2,2,321,"BALLSTON",0,,18
2,2,322,"BALLSTON",0,,18
2,2,323,"BALLSTON",0,,18
2,2,324,"BALLSTON",0,,18
2,2,325,"BALLSTON",0,,18
2,2,326,"BALLSTON",0,,19
2,2,327,"BALLSTON",0,,19
2,2,328,"PENDLETON & COLUMBUS",1,,20
2,2,329,"PENDLETON & COLUMBUS",1,,20
2,2,330,"HUNTING POINT",1,,21
2,2,331,"HUNTING POINT",1,,22
2,2,332,"HUNTING POINT",1,,22
2,2,333,"HUNTING POINT",1,,22
2,2,334,"HUNTING POINT",1,,22
2,2,335,"HUNTING POINT",1,,22
2,2,336,"HUNTING POINT",1,,22
2,2,337,"HUNTING POINT",1,,22
2,2,338,"HUNTING POINT",1,,22
2,2,339,"HUNTING POINT",1,,22
2,2,340,"HUNTING POINT",1,,22
2,2,341,"HUNTING POINT",1,,22
2,2,342,"HUNTING POINT",1,,22
2,2,343,"HUNTING POINT",1,,22
2,2,344,"HUNTING POINT",1,,22
2,2,345,"HUNTING POINT",1,,22
2,2,346,"HUNTING POINT",1,,22
2,2,347,"HUNTING POINT",1,,22
2,2,348,"HUNTING POINT",1,,22
2,2,349,"HUNTING POINT",1,,22
2,2,350,"HUNTING POINT",1,,22
2,2,351,"HUNTING POINT",1,,22
2,2,352,"HUNTING POINT",1,,22
2,2,353,"HUNTING POINT",1,,22
2,2,354,"HUNTING POINT",1,,22
2,2,355,"HUNTING POINT",1,,22
2,2,356,"HUNTING POINT",1,,22
2,2,357,"HUNTING POINT",1,,22
2,2,358,"HUNTING POINT",1,,22
2,2,359,"HUNTING POINT",1,,22
2,2,360,"HUNTING POINT",1,,22
2,3,361,"BALLSTON",0,,23
2,3,362,"BALLSTON",0,,23
2,3,363,"BALLSTON",0,,23
2,3,364,"BALLSTON",0,,23
2,3,365,"BALLSTON",0,,23
2,3,366,"BALLSTON",0,,23
2,3,367,"BALLSTON",0,,23
2,3,368,"BALLSTON",0,,23
2,3,369,"BALLSTON",0,,23
2,3,370,"BALLSTON",0,,23
2,3,371,"BALLSTON",0,,23
2,3,372,"BALLSTON",0,,23
2,3,373,"BALLSTON",0,,23
2,3,374,"BALLSTON",0,,23
2,3,375,"BALLSTON",0,,23
2,3,376,"BALLSTON",0,,23
2,3,377,"BALLSTON",0,,23
2,3,378,"HUNTING POINT",1,,24
2,3,379,"HUNTING POINT",1,,24
2,3,380,"HUNTING POINT",1,,24
2,3,381,"HUNTING POINT",1,,24
2,3,382,"HUNTING POINT",1,,24
2,3,383,"HUNTING POINT",1,,24
2,3,384,"HUNTING POINT",1,,24
2,3,385,"HUNTING POINT",1,,24
2,3,386,"HUNTING POINT",1,,24
2,3,387,"HUNTING POINT",1,,24
2,3,388,"HUNTING POINT",1,,24
2,3,389,"HUNTING POINT",1,,24
2,3,390,"HUNTING POINT",1,,24
2,3,391,"HUNTING POINT",1,,24
2,3,392,"HUNTING POINT",1,,24
2,3,393,"HUNTING POINT",1,,24
2,3,394,"HUNTING POINT",1,,24
2,3,395,"HUNTING POINT",1,,24
2,4,396,"BALLSTON",0,,25
2,4,397,"BALLSTON",0,,25
2,4,398,"BALLSTON",0,,25
2,4,399,"BALLSTON",0,,25
2,4,400,"BALLSTON",0,,25
2,4,401,"BALLSTON",0,,25
2,4,402,"BALLSTON",0,,25
2,4,403,"BALLSTON",0,,25
2,4,404,"BALLSTON",0,,25
2,4,405,"BALLSTON",0,,25
2,4,406,"BALLSTON",0,,25
2,4,407,"BALLSTON",0,,25
2,4,408,"BALLSTON",0,,25
2,4,409,"BALLSTON",0,,25
2,4,410,"BALLSTON",0,,25
2,4,411,"BALLSTON",0,,25
2,4,412,"BALLSTON",0,,25
2,4,413,"BALLSTON",0,,25
2,4,414,"BALLSTON",0,,25
2,4,415,"BALLSTON",0,,25
2,4,416,"BALLSTON",0,,25
2,4,417,"BALLSTON",0,,25
2,4,418,"BALLSTON",0,,25
2,4,419,"BALLSTON",0,,25
2,4,420,"BALLSTON",0,,25
2,4,421,"BALLSTON",0,,25
2,4,422,"BALLSTON",0,,25
2,4,423,"BALLSTON",0,,25
2,4,424,"BALLSTON",0,,25
2,4,425,"BALLSTON",0,,25
2,4,426,"BALLSTON",0,,25
2,4,427,"BALLSTON",0,,25
2,4,428,"BALLSTON",0,,25
2,4,429,"BALLSTON",0,,25
2,4,430,"BALLSTON",0,,25
2,4,431,"BALLSTON",0,,25
2,4,432,"BALLSTON",0,,26
2,4,433,"PENDLETON & COLUMBUS",1,,27
2,4,434,"HUNTING POINT",1,,28
2,4,435,"HUNTING POINT",1,,29
2,4,436,"HUNTING POINT",1,,29
2,4,437,"HUNTING POINT",1,,29
2,4,438,"HUNTING POINT",1,,29
2,4,439,"HUNTING POINT",1,,29
2,4,440,"HUNTING POINT",1,,29
2,4,441,"HUNTING POINT",1,,29
2,4,442,"HUNTING POINT",1,,29
2,4,443,"HUNTING POINT",1,,29
2,4,444,"HUNTING POINT",1,,29
2,4,445,"HUNTING POINT",1,,29
2,4,446,"HUNTING POINT",1,,29
2,4,447,"HUNTING POINT",1,,29
2,4,448,"HUNTING POINT",1,,29
2,4,449,"HUNTING POINT",1,,29
2,4,450,"HUNTING POINT",1,,29
2,4,451,"HUNTING POINT",1,,29
2,4,452,"HUNTING POINT",1,,29
2,4,453,"HUNTING POINT",1,,29
2,4,454,"HUNTING POINT",1,,29
2,4,455,"HUNTING POINT",1,,29
2,4,456,"HUNTING POINT",1,,29
2,4,457,"HUNTING POINT",1,,29
2,4,458,"HUNTING POINT",1,,29
2,4,459,"HUNTING POINT",1,,29
2,4,460,"HUNTING POINT",1,,29
2,4,461,"HUNTING POINT",1,,29
2,4,462,"HUNTING POINT",1,,29
2,4,463,"HUNTING POINT",1,,29
2,4,464,"HUNTING POINT",1,,29
2,4,465,"HUNTING POINT",1,,29
2,4,466,"HUNTING POINT",1,,29
2,4,467,"HUNTING POINT",1,,29
2,4,468,"HUNTING POINT",1,,29
2,4,469,"HUNTING POINT",1,,29
3,4,470,"PENTAGON",0,,30
3,4,471,"PENTAGON",0,,30
3,4,472,"PENTAGON",0,,30
3,4,473,"PENTAGON",0,,30
3,4,474,"PENTAGON",0,,30
3,4,475,"PENTAGON",0,,30
3,4,476,"PENTAGON",0,,30
3,4,477,"PENTAGON",0,,30
3,4,478,"PENTAGON",0,,30
3,4,479,"PENTAGON",0,,30
3,4,480,"BRADDOCK RD STATION",1,,31
3,4,481,"BRADDOCK RD STATION",1,,31
3,4,482,"BRADDOCK RD STATION",1,,31
3,4,483,"BRADDOCK RD STATION",1,,31
3,4,484,"BRADDOCK RD STATION",1,,31
3,4,485,"BRADDOCK RD STATION",1,,31
3,4,486,"BRADDOCK RD STATION",1,,31
3,4,487,"BRADDOCK RD STATION",1,,31
3,4,488,"BRADDOCK RD STATION",1,,31
3,4,489,"BRADDOCK RD STATION",1,,31
4,4,490,"ROSSLYN",0,,32
4,4,491,"ROSSLYN",0,,32
4,4,492,"ROSSLYN",0,,32
4,4,493,"ROSSLYN",0,,32
4,4,494,"ROSSLYN",0,,32
4,4,495,"HUNTING POINT",1,,33
4,4,496,"HUNTING POINT",1,,33
4,4,497,"HUNTING POINT",1,,33
4,4,498,"HUNTING POINT",1,,33
4,4,499,"HUNTING POINT",1,,33
5,4,500,"ROSSLYN",0,,34
5,4,501,"ROSSLYN",0,,34
5,4,502,"BRADDOCK RD STATION",1,,35
5,4,503,"BRADDOCK RD STATION",1,,35
5,4,504,"BRADDOCK RD STATION",1,,35
6,4,505,"POTOMAC PARK",0,,36
6,4,506,"POTOMAC PARK",0,,36
6,4,507,"POTOMAC PARK",0,,36
6,4,508,"POTOMAC PARK",0,,36
6,4,509,"POTOMAC PARK",0,,37
6,4,510,"POTOMAC PARK",0,,37
6,4,511,"POTOMAC PARK",0,,37
6,4,512,"POTOMAC PARK",0,,37
6,4,513,"HUNTING POINT",1,,38
6,4,514,"MT VERNON",1,,39
6,4,515,"MT VERNON",1,,39
6,4,516,"MT VERNON",1,,39
6,4,517,"MT VERNON",1,,39
6,4,518,"MT VERNON",1,,39
6,4,519,"MT VERNON",1,,39
7,2,520,"UNION STATION",0,,40
7,2,521,"UNION STATION",0,,40
7,2,522,"UNION STATION",0,,40
7,2,523,"REAGAN NATIONAL AIRPORT VIA PENTAGON",1,,41
7,2,524,"REAGAN NATIONAL AIRPORT VIA PENTAGON",1,,41
7,2,525,"REAGAN NATIONAL AIRPORT VIA PENTAGON",1,,41
7,2,526,"REAGAN NATIONAL AIRPORT VIA PENTAGON",1,,41
7,3,527,"UNION STATION",0,,42
7,3,528,"UNION STATION",0,,42
7,3,529,"UNION STATION",0,,42
7,3,530,"REAGAN NATIONAL AIRPORT VIA PENTAGON",1,,43
7,3,531,"REAGAN NATIONAL AIRPORT VIA PENTAGON",1,,43
7,3,532,"REAGAN NATIONAL AIRPORT VIA PENTAGON",1,,43
7,3,533,"REAGAN NATIONAL AIRPORT VIA PENTAGON",1,,43
8,4,534,"ROSSLYN",0,,44
8,4,535,"ROSSLYN",0,,44
8,4,536,"ROSSLYN",0,,44
8,4,537,"ROSSLYN",0,,44
8,4,538,"ROSSLYN",0,,44
8,4,539,"ROSSLYN",0,,44
8,4,540,"ROSSLYN",0,,44
8,4,541,"ROSSLYN",0,,44
8,4,542,"EAST FALLS CHURCH STATION",1,,45
8,4,543,"EAST FALLS CHURCH STATION",1,,46
8,4,544,"EAST FALLS CHURCH STATION",1,,46
8,4,545,"EAST FALLS CHURCH STATION",1,,46
8,4,546,"EAST FALLS CHURCH STATION",1,,46
8,4,547,"EAST FALLS CHURCH STATION",1,,46
8,4,548,"EAST FALLS CHURCH STATION",1,,46
8,4,549,"EAST FALLS CHURCH STATION",1,,46
8,4,550,"EAST FALLS CHURCH STATION",1,,46
8,4,551,"EAST FALLS CHURCH STATION",1,,46
8,4,552,"EAST FALLS CHURCH STATION",1,,46
8,4,553,"EAST FALLS CHURCH STATION",1,,46
8,4,554,"EAST FALLS CHURCH STATION",1,,46
8,4,555,"EAST FALLS CHURCH STATION",1,,46
8,4,556,"EAST FALLS CHURCH STATION",1,,46
9,4,557,"ROSSLYN",0,,47
9,4,558,"ROSSLYN",0,,47
9,4,559,"ROSSLYN",0,,47
9,4,560,"ROSSLYN",0,,47
9,4,561,"ROSSLYN",0,,47
9,4,562,"ROSSLYN",0,,47
10,4,563,"TYSONS CORNER STATION",0,,48
10,4,564,"TYSONS CORNER STATION",0,,48
10,4,565,"TYSONS CORNER STATION",0,,48
10,4,566,"TYSONS CORNER STATION",0,,48
10,4,567,"TYSONS CORNER STATION",0,,48
10,4,568,"TYSONS CORNER STATION",0,,48
10,4,569,"TYSONS CORNER STATION",0,,48
10,4,570,"TYSONS CORNER STATION",0,,48
10,4,571,"TYSONS CORNER STATION",0,,48
10,4,572,"TYSONS CORNER STATION",0,,48
10,4,573,"TYSONS CORNER STATION",0,,48
10,4,574,"TYSONS CORNER STATION",0,,48
10,4,575,"TYSONS CORNER STATION",0,,48
10,4,576,"TYSONS CORNER STATION",0,,48
10,4,577,"TYSONS CORNER STATION",0,,48
10,4,578,"GEORGE MASON UNIVERSITY",1,,49
10,4,579,"GEORGE MASON UNIVERSITY",1,,49
10,4,580,"GEORGE MASON UNIVERSITY",1,,49
10,4,581,"GEORGE MASON UNIVERSITY",1,,49
10,4,582,"GEORGE MASON UNIVERSITY",1,,49
10,4,583,"GEORGE MASON UNIVERSITY",1,,49
10,4,584,"GEORGE MASON UNIVERSITY",1,,49
10,4,585,"GEORGE MASON UNIVERSITY",1,,49
10,4,586,"GEORGE MASON UNIVERSITY",1,,49
10,4,587,"GEORGE MASON UNIVERSITY",1,,49
10,4,588,"GEORGE MASON UNIVERSITY",1,,49
10,4,589,"GEORGE MASON UNIVERSITY",1,,49
10,4,590,"GEORGE MASON UNIVERSITY",1,,49
10,4,591,"GEORGE MASON UNIVERSITY",1,,49
10,4,592,"GEORGE MASON UNIVERSITY",1,,49
11,4,593,"PENTAGON",0,,50
11,4,594,"PENTAGON",0,,50
11,4,595,"PENTAGON",0,,50
11,4,596,"PENTAGON",0,,50
11,4,597,"PENTAGON",0,,50
11,4,598,"PENTAGON",0,,50
11,4,599,"PENTAGON",0,,50
11,4,600,"PENTAGON",0,,50
11,4,601,"PENTAGON",0,,50
11,4,602,"PENTAGON",0,,50
11,4,603,"PENTAGON",0,,50
11,4,604,"PENTAGON",0,,50
11,4,605,"PENTAGON",0,,50
11,4,606,"PENTAGON",0,,50
11,4,607,"PENTAGON",0,,50
11,4,608,"PENTAGON",0,,50
11,4,609,"PENTAGON",0,,50
11,4,610,"PENTAGON",0,,50
11,4,611,"PENTAGON",0,,50
11,4,612,"PENTAGON",0,,50
11,4,613,"PENTAGON",0,,50
11,4,614,"PENTAGON",0,,50
11,4,615,"PENTAGON",0,,50
11,4,616,"PENTAGON",0,,50
11,4,617,"PENTAGON",0,,50
11,4,618,"PENTAGON",0,,50
11,4,619,"PENTAGON",0,,50
11,4,620,"PENTAGON",0,,50
11,4,621,"PENTAGON",0,,50
11,4,622,"PENTAGON",0,,50
11,4,623,"PENTAGON",0,,50
11,4,624,"PENTAGON",0,,50
11,4,625,"PENTAGON",0,,50
11,4,626,"PENTAGON",0,,50
11,4,627,"PENTAGON",0,,50
11,4,628,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,629,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,630,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,631,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,632,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,633,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,634,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,635,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,636,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,637,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,638,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,639,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,640,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,641,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,642,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,643,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,644,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,645,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,646,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,647,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,648,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,649,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,650,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,651,"ANNANDALE VIA COLUMBIA PIKE",1,,51
11,4,652,"ANNANDALE VIA COLUMBIA PIKE",1,,51
